frame_id,timestamp,x,y,z,target_yaw,target_pitch,distance,armor_orientation_yaw
344,11465.5,-0.0438622,0.404142,2.20656,-0.0198755,0.181112,2.24369,-0.280964
345,11498.8,-0.129284,0.348743,1.90611,-0.0677225,0.180553,1.94206,0.86861
346,11532.2,-0.181033,0.406692,2.2545,-0.0801264,0.177911,2.29803,-0.803007
347,11565.5,-0.196446,0.412348,2.28767,-0.0856615,0.177693,2.33282,-0.85445
348,11598.8,0.165452,0.426641,2.18749,0.0754919,0.192084,2.23484,0.544588
352,11732.2,0.257728,0.399529,2.33877,0.109755,0.168197,2.38661,0.879912
353,11765.5,-0.174935,0.435758,2.24517,-0.0777592,0.191138,2.29375,-0.764998
353,11765.5,0.236965,0.395243,2.30898,0.102269,0.168664,2.35452,0.790667
354,11798.8,0.153541,0.375102,2.17737,0.0704003,0.170184,2.21477,0.51732
355,11832.1,0.104185,0.379654,2.19432,0.0474437,0.171132,2.22936,0.337079
356,11865.5,0.00312407,0.382825,2.21848,0.0014082,0.170879,2.25127,0.180582
357,11898.8,-0.0350525,0.386771,2.24478,-0.0156139,0.170602,2.27812,-0.257022
358,11932.1,-0.157907,0.387117,2.26215,-0.0696911,0.169083,2.30046,-0.775801
358,11932.1,0.254925,0.463233,2.36639,0.107314,0.192226,2.42474,0.783503
359,11965.5,-0.19504,0.389767,2.28808,-0.0850359,0.168129,2.32922,-0.972653
359,11965.5,0.198363,0.433235,2.20476,0.0897288,0.193266,2.25566,0.647248
360,11998.8,0.150238,0.430894,2.18188,0.0687487,0.19453,2.22909,0.469656
361,12032.1,0.0883487,0.435866,2.20135,0.0401123,0.195318,2.24583,-0.309547
363,12098.8,-0.0145521,0.439673,2.21541,-0.0065685,0.195911,2.25866,-0.190738
365,12165.4,0.300145,0.441592,2.45232,0.121787,0.17687,2.50977,0.918041
366,12198.8,0.258062,0.42332,2.32296,0.110638,0.179176,2.37528,0.775723
367,12232.1,0.214828,0.395986,2.16474,0.0989161,0.18006,2.21112,0.713787
368,12265.4,0.204851,0.386303,2.11307,0.0966428,0.179994,2.15784,0.674139
369,12298.8,0.0734458,0.381793,2.07895,0.0353137,0.181513,2.11499,-0.454335
370,12332.1,0.0197084,0.400954,2.18699,0.00901142,0.181315,2.22352,-0.241956
371,12365.4,-0.0380062,0.402563,2.19772,-0.0172917,0.181138,2.23461,-0.318781
372,12398.8,-0.0953983,0.408491,2.24137,-0.0425369,0.180113,2.28028,-0.425875
373,12432.1,-0.147791,0.408447,2.25131,-0.0655525,0.179097,2.29283,-0.647462
374,12465.4,-0.177724,0.407769,2.25963,-0.07849,0.177998,2.303,-0.775155
375,12498.8,-0.219184,0.416765,2.32281,-0.094083,0.176765,2.37006,-0.969933
380,12665.4,-0.0883627,0.431448,2.2095,-0.0399709,0.192693,2.25296,-0.422532
381,12698.7,-0.125019,0.439821,2.25747,-0.0553235,0.192131,2.30332,-0.508511
381,12698.7,0.287417,0.416341,2.44173,0.117171,0.16775,2.49359,0.978145
382,12732.1,0.266321,0.407878,2.38919,0.111011,0.168067,2.43834,0.889756
383,12765.4,-0.230183,0.457252,2.37993,-0.0964185,0.188955,2.43436,-0.988701
383,12765.4,0.174496,0.375851,2.1821,0.0797971,0.170037,2.2211,0.609356
384,12798.7,0.154617,0.405713,2.35178,0.0656503,0.170471,2.39152,0.32097
385,12832,0.0958554,0.399038,2.30746,0.0415177,0.171096,2.34367,-0.0817852
386,12865.4,0.0732372,0.385163,2.22732,0.0328695,0.171143,2.26156,-0.200171
387,12898.7,-0.0391254,0.386092,2.23965,-0.0174677,0.170686,2.27302,-0.284414
388,12932,-0.0731577,0.379077,2.20039,-0.0332354,0.17051,2.234,-0.464831
389,12965.4,-0.127915,0.376185,2.19159,-0.0583001,0.16971,2.22731,-0.704976
389,12965.4,0.272271,0.456543,2.34186,0.115743,0.191277,2.40143,0.93145
390,12998.7,-0.179191,0.388038,2.27009,-0.0787724,0.168784,2.30997,-0.882757
390,12998.7,0.220539,0.441211,2.24677,0.0978447,0.193004,2.30028,0.705617
391,13032,-0.204868,0.395434,2.32455,-0.0879051,0.167861,2.36683,-0.99688
391,13032,0.184376,0.423609,2.15362,0.0854036,0.193526,2.20262,0.644766
392,13065.4,0.0680619,0.442303,2.23221,0.0304814,0.195523,2.27663,-0.212346
394,13132,-0.0275636,0.446865,2.24928,-0.0122538,0.196103,2.2934,-0.194712
396,13198.7,-0.110327,0.430733,2.15875,-0.0510626,0.196692,2.20407,-0.608791
397,13232,0.240714,0.408987,2.24044,0.10703,0.179548,2.29015,0.765393
398,13265.3,0.151393,0.407249,2.23183,0.06773,0.180082,2.27373,0.377087
399,13298.7,0.1032,0.398705,2.18217,0.0472573,0.18052,2.22069,0.300205
400,13332,0.150713,0.286052,1.52682,0.0983918,0.184329,1.56068,0.405559
401,13365.3,0.0461448,0.405648,2.21465,0.0208331,0.181119,2.25197,0.152141
403,13432,-0.0989869,0.409129,2.24489,-0.0440659,0.180099,2.28401,-0.420903
404,13465.3,-0.242389,0.437989,2.44796,-0.0986949,0.176202,2.49862,-1.02022
404,13465.3,0.174885,0.425278,2.1817,0.079989,0.191915,2.22963,0.554182
408,13598.6,-0.0898512,0.425415,2.17585,-0.0412713,0.192921,2.21887,-0.47528
409,13632,-0.0994483,0.428162,2.19261,-0.0453251,0.192655,2.23623,-0.485686
410,13665.3,-0.129497,0.4432,2.27488,-0.0568632,0.19211,2.32127,-0.488037
410,13665.3,0.284767,0.41458,2.43156,0.116582,0.167751,2.48303,0.973105
412,13732,0.109581,0.391473,2.26395,0.0483647,0.171027,2.30016,0.235825
414,13798.6,-0.0743435,0.374814,2.17637,-0.0341461,0.170449,2.20966,-0.496104
415,13831.9,-0.131625,0.381071,2.21982,-0.0592259,0.169718,2.25613,-0.690211
415,13831.9,0.272537,0.459199,2.35493,0.115218,0.191332,2.41471,0.90791
416,13865.3,-0.175212,0.389029,2.27443,-0.0768835,0.168914,2.31411,-0.860162
416,13865.3,0.224847,0.439273,2.23693,0.100179,0.192957,2.29072,0.739503
417,13898.6,-0.185912,0.386491,2.26573,-0.0818706,0.1684,2.30597,-0.926508
417,13898.6,0.209966,0.437073,2.22579,0.0940548,0.193065,2.27799,0.685095
418,13931.9,0.14185,0.450065,2.27552,0.0622566,0.194896,2.32393,0.329995
419,13965.3,0.0929938,0.436421,2.20407,0.0421669,0.195309,2.24878,0.224111
420,13998.6,0.0278355,0.435278,2.19282,0.0126932,0.195939,2.23578,-0.146828
421,14031.9,-0.030033,0.441716,2.22309,-0.0135088,0.196122,2.26675,-0.195401
422,14065.3,-0.0517734,0.405238,2.03567,-0.0254276,0.196438,2.07626,-0.548571
423,14098.6,0.277764,0.420825,2.32757,0.118775,0.177635,2.38156,0.893897
424,14131.9,0.208599,0.405199,2.22173,0.0936159,0.179624,2.26799,0.639226
425,14165.2,0.191514,0.402683,2.20711,0.0865545,0.179802,2.2517,0.583226
426,14198.6,0.100533,0.397255,2.17472,0.0461953,0.180488,2.21299,0.306652
427,14231.9,0.0231629,0.400933,2.18684,0.0105916,0.181316,2.22341,-0.243612
428,14265.2,0.00553181,0.411455,2.24426,0.00246486,0.181322,2.28167,-0.0497211
429,14298.6,-0.0142205,0.40634,2.21404,-0.00642277,0.181505,2.25107,0.182525
430,14331.9,-0.0918626,0.408582,2.24202,-0.0409503,0.180112,2.2808,-0.426984
431,14365.2,-0.19835,0.416563,2.31257,-0.085561,0.177581,2.35814,-0.846231
432,14398.6,-0.224246,0.421398,2.35033,-0.0951224,0.176623,2.39832,-0.982728
434,14465.2,0.0116496,0.379271,1.92814,0.00604182,0.19422,1.96512,0.139676
436,14531.9,-0.0819704,0.429295,2.19835,-0.03727,0.192723,2.24137,-0.402919
437,14565.2,-0.122628,0.446647,2.29075,-0.0534809,0.192294,2.3371,-0.472738
438,14598.5,0.253346,0.400286,2.33904,0.107891,0.168523,2.38653,0.848727
439,14631.9,-0.222153,0.447811,2.32861,-0.095114,0.189151,2.38166,-0.98394
439,14631.9,0.181195,0.380487,2.21089,0.0817733,0.169869,2.25069,0.606219
440,14665.2,0.16475,0.379525,2.20303,0.0746441,0.170133,2.24155,0.529227
441,14698.5,0.149829,0.404966,2.34808,0.0637228,0.170447,2.38745,0.282135
442,14731.9,0.0420186,0.389156,2.25156,0.0186598,0.171118,2.28533,-0.0298453
443,14765.2,0.0319113,0.389032,2.25208,0.0141688,0.171039,2.28566,-0.178499
444,14798.5,-0.0507765,0.385961,2.23914,-0.0226729,0.17065,2.27273,-0.333705
445,14831.8,-0.131729,0.37994,2.21327,-0.0594478,0.169713,2.24951,-0.695597
445,14831.8,0.269945,0.455791,2.33788,0.114957,0.191304,2.39714,0.910542
446,14865.2,-0.139893,0.382765,2.23193,-0.0625965,0.169517,2.26883,-0.723431
446,14865.2,0.261792,0.451491,2.30999,0.112849,0.19182,2.36821,0.886267
447,14898.5,-0.194408,0.3917,2.29921,-0.0843536,0.168154,2.34043,-0.9596
447,14898.5,0.199234,0.429583,2.18623,0.09088,0.193242,2.23693,0.671573
449,14965.2,0.0456157,0.43961,2.21665,0.0205757,0.19574,2.26029,0.0763485
450,14998.5,-0.030033,0.441716,2.22309,-0.0135088,0.196122,2.26675,-0.195401
451,15031.8,-0.047865,0.434763,2.17904,-0.0219625,0.196888,2.22251,-0.344714
453,15098.5,0.226342,0.410917,2.25139,0.100198,0.179644,2.29974,0.677115
454,15131.8,0.290038,0.446264,2.43122,0.118736,0.180284,2.4888,1.08985
455,15165.1,0.111266,0.402172,2.20315,0.0504605,0.180331,2.24232,0.268019
456,15198.5,0.0927423,0.404861,2.21388,0.0418668,0.18072,2.25251,0.242358
457,15231.8,0.0452696,0.405646,2.21466,0.0204381,0.181119,2.25196,0.152601
458,15265.1,0.0231629,0.400933,2.18684,0.0105916,0.181316,2.22341,-0.243612
459,15298.5,0.00540501,0.400956,2.18711,0.00247129,0.181313,2.22357,-0.261907
460,15331.8,-0.134724,0.406608,2.23864,-0.0601087,0.179356,2.27925,-0.605857
461,15365.1,-0.129617,0.350625,1.91644,-0.0675312,0.180551,1.95256,0.86083
462,15398.5,-0.189493,0.412355,2.28683,-0.0826738,0.177804,2.33142,-0.823237
466,15531.8,-0.073152,0.43314,2.2184,-0.0329632,0.192721,2.26147,-0.333928
467,15565.1,0.274446,0.406451,2.3825,0.114687,0.167882,2.43246,0.948047
468,15598.4,-0.186723,0.451908,2.33179,-0.0799064,0.190834,2.3825,-0.757162
468,15598.4,0.231392,0.393433,2.29658,0.100416,0.168827,2.3415,0.765897
469,15631.8,-0.223084,0.450409,2.34209,-0.0949635,0.189155,2.39542,-0.971884
469,15631.8,0.179417,0.37471,2.17923,0.0821448,0.169717,2.21848,0.639113
471,15698.4,0.102204,0.398954,2.3067,0.0442786,0.171096,2.34318,-0.0868097
472,15731.8,0.0632715,0.3916,2.26528,0.0279238,0.171113,2.29975,-0.0456908
473,15765.1,0.0526633,0.389105,2.25104,0.0233908,0.171118,2.28503,-0.0371685
475,15831.8,-0.115973,0.380974,2.22056,-0.0521796,0.169686,2.25599,-0.625082
475,15831.8,0.290876,0.472571,2.4244,0.119408,0.191172,2.48709,0.966415
476,15865.1,-0.122075,0.312162,1.79374,-0.0679513,0.171913,1.82479,1.00773
476,15865.1,0.255186,0.458601,2.34394,0.108443,0.192106,2.40198,0.809405
477,15898.4,-0.198257,0.390635,2.29183,-0.0862913,0.168208,2.33332,-0.983698
477,15898.4,0.189908,0.423243,2.15174,0.0880298,0.193486,2.20117,0.672092
478,15931.7,0.153272,0.428669,2.16979,0.0705219,0.194578,2.21704,0.502119
479,15965.1,0.147263,0.436466,2.20873,0.0665748,0.194675,2.25625,0.409505
480,15998.4,0.0280512,0.439422,2.216,0.0126578,0.19574,2.25932,0.0898915
481,16031.7,-0.00938791,0.438754,2.21075,-0.00424646,0.195917,2.25388,-0.257105
482,16065.1,-0.0193925,0.438034,2.20703,-0.00878648,0.195919,2.25016,-0.233085
483,16098.4,-0.128542,0.439945,2.20935,-0.0581152,0.196234,2.25639,-0.642459
483,16098.4,0.277942,0.420273,2.32506,0.118977,0.177589,2.37903,0.903848
484,16131.7,0.233845,0.410367,2.24748,0.103675,0.179651,2.29657,0.717303
485,16165,0.167847,0.403365,2.20952,0.0758199,0.180062,2.2523,0.475612
486,16198.4,0.122157,0.402583,2.20748,0.0552817,0.18012,2.24721,0.332477
487,16231.7,0.160201,0.298732,1.59482,0.100115,0.184262,1.63045,0.351644
488,16265,0.0170218,0.411218,2.24292,0.00758898,0.181322,2.28037,-0.0686162
489,16298.4,-0.0224414,0.394574,2.14983,-0.0104383,0.181507,2.18585,-0.327247
490,16331.7,-0.0428543,0.411219,2.24778,-0.0190629,0.180912,2.28549,-0.264908
491,16365,-0.135137,0.414962,2.28307,-0.059122,0.179486,2.3244,-0.533517
492,16398.4,-0.195884,0.414222,2.29788,-0.0850399,0.177717,2.34311,-0.853839
493,16431.7,-0.241412,0.43655,2.44025,-0.0986081,0.176181,2.49072,-1.0218
493,16431.7,0.173699,0.42135,2.16077,0.080215,0.19198,2.20831,0.583288
497,16565,-0.0730345,0.436925,2.23775,-0.0326259,0.192726,2.28118,-0.337882
498,16598.3,-0.119854,0.444453,2.27935,-0.0525343,0.192315,2.32537,-0.47193
499,16631.7,0.254455,0.399263,2.33714,0.108448,0.168225,2.38461,0.859609
500,16665,-0.179323,0.437275,2.2539,-0.0793942,0.191039,2.30292,-0.790447
500,16665,0.235013,0.397733,2.32289,0.10083,0.168734,2.36838,0.752655
501,16698.3,-0.20096,0.429061,2.22483,-0.0900816,0.189758,2.27472,-0.934633
501,16698.3,0.150115,0.292574,1.6708,0.0896054,0.172671,1.70286,-1.00526
502,16731.7,-0.212117,0.441119,2.29074,-0.0923343,0.189447,2.34244,-0.947107
503,16765,0.113933,0.398731,2.30573,0.049373,0.171032,2.34272,0.168111
504,16798.3,0.0168932,0.3872,2.24082,0.00753868,0.1711,2.27409,-0.107628
505,16831.6,-0.0391254,0.386092,2.23965,-0.0174677,0.170686,2.27302,-0.284414
506,16865,-0.0470709,0.377929,2.19333,-0.0214576,0.170594,2.22615,-0.383415
507,16898.3,-0.10759,0.3853,2.24262,-0.0479382,0.169955,2.27802,-0.563707
508,16931.6,-0.190458,0.388178,2.27668,-0.0834617,0.168301,2.31738,-0.953426
508,16931.6,0.202153,0.430566,2.19123,0.0919952,0.193223,2.24226,0.684592
509,16965,-0.226754,0.419983,2.47135,-0.0914968,0.167642,2.51702,-1.03979
509,16965,0.176606,0.439565,2.2363,0.0788091,0.193497,2.28592,0.500745
510,16998.3,0.170967,0.44847,2.27507,0.0750069,0.194095,2.32514,0.437844
511,17031.6,0.0590411,0.440264,2.22208,0.026564,0.195532,2.26604,-0.155021
512,17065,0.0497344,0.443299,2.23584,0.0222404,0.195683,2.27991,0.113157
513,17098.3,-0.0708514,0.437894,2.19428,-0.032278,0.196874,2.23866,-0.420883
514,17131.6,-0.118198,0.436854,2.19193,-0.053872,0.196446,2.23816,-0.612578
515,17165,0.279431,0.428249,2.36579,0.117568,0.177868,2.42042,0.857005
516,17198.3,0.266424,0.417896,2.30087,0.115279,0.1785,2.35364,0.840027
517,17231.6,0.125942,0.408306,2.23865,0.0561989,0.180128,2.27906,0.271108
518,17264.9,0.164325,0.304341,1.6258,0.100731,0.184136,1.66219,0.307462
519,17298.3,0.0284632,0.400889,2.18649,0.013017,0.181319,2.22312,-0.182301
520,17331.6,-0.0499604,0.411242,2.24777,-0.022223,0.18091,2.28563,-0.261432
521,17364.9,-0.0598339,0.411498,2.24899,-0.0265985,0.180906,2.28711,-0.298653
522,17398.3,-0.160278,0.400567,2.21232,-0.0723215,0.178663,2.254,-0.742914
523,17431.6,-0.219224,0.417059,2.32429,-0.0940403,0.176777,2.37157,-0.969662
524,17464.9,0.143495,0.426136,2.17551,0.0658637,0.19302,2.22149,0.473064
528,17598.2,-0.118479,0.450166,2.30882,-0.051271,0.192314,2.35528,-0.411937
529,17631.6,0.249185,0.398484,2.32979,0.106551,0.168456,2.37673,0.835316
530,17664.9,-0.212076,0.443629,2.30446,-0.0917704,0.189401,2.35633,-0.944683
530,17664.9,0.191058,0.378079,2.20086,0.0865937,0.169501,2.24126,0.660981
531,17698.2,0.172478,0.386291,2.24328,0.0767354,0.170034,2.28282,0.516527
533,17764.9,0.00979106,0.38651,2.23706,0.00437673,0.171086,2.27022,0.158359
534,17798.2,-0.0556449,0.385641,2.23693,-0.0248705,0.170668,2.27061,-0.340757
535,17831.5,-0.106813,0.385158,2.24162,-0.0476139,0.169971,2.27697,-0.565165
536,17864.9,-0.122912,0.38627,2.24971,-0.0545804,0.169791,2.28594,-0.629705
536,17864.9,0.283089,0.4653,2.38532,0.118127,0.191339,2.44671,0.958629
537,17898.2,-0.184437,0.388105,2.27294,-0.0809675,0.168576,2.3132,-0.916357
537,17898.2,0.215335,0.442472,2.25311,0.0952829,0.193057,2.30622,0.667983
538,17931.5,-0.19268,0.392849,2.30538,-0.0833847,0.168209,2.34653,-0.932805
538,17931.5,0.202296,0.429787,2.18766,0.0922092,0.193186,2.23863,0.690351
539,17964.9,0.127652,0.449868,2.27528,0.056045,0.194903,2.32284,0.238588
540,17998.2,0.0497344,0.443299,2.23584,0.0222404,0.195683,2.27991,0.113157
541,18031.5,0.0117194,0.43274,2.1813,0.0053726,0.19584,2.22384,-0.293435
542,18064.9,0.00250079,0.43538,2.19362,0.00114003,0.195929,2.23641,-0.211695
543,18098.2,-0.112326,0.442225,2.21714,-0.0506191,0.196628,2.26361,-0.539605
544,18131.5,0.25076,0.413496,2.2693,0.110055,0.179169,2.32025,0.78317
546,18198.2,0.194376,0.402229,2.20554,0.0879036,0.179708,2.25033,0.598197
547,18231.5,0.125724,0.408119,2.23769,0.0561258,0.180123,2.27808,0.278071
548,18264.8,0.0369843,0.400912,2.18652,0.0169131,0.181317,2.22328,-0.249679
549,18298.2,0.0266185,0.400929,2.18677,0.0121719,0.181316,2.22338,-0.245135
550,18331.5,-0.0598374,0.404913,2.2154,-0.0270032,0.180712,2.25289,-0.301312
551,18364.8,-0.127286,0.347689,1.8989,-0.0669315,0.180698,1.93466,0.852508
552,18398.2,-0.134179,0.353731,1.9343,-0.0692574,0.18045,1.97095,0.90545
553,18431.5,-0.169459,0.40161,2.22306,-0.0760807,0.178222,2.26539,-0.770486
557,18564.8,-0.124833,0.431686,2.21533,-0.05629,0.192154,2.26044,-0.572802
557,18564.8,0.286352,0.415469,2.43734,0.116949,0.167705,2.48903,0.975957
558,18598.1,-0.18238,0.444148,2.29038,-0.0794613,0.190952,2.34016,-0.768085
558,18598.1,0.231364,0.392119,2.28733,0.100808,0.168935,2.3322,0.763754
559,18631.5,-0.221532,0.449301,2.33552,-0.0945702,0.189226,2.38864,-0.976153
559,18631.5,0.183379,0.38089,2.21415,0.0826327,0.169788,2.25415,0.611461
561,18698.1,0.139618,0.395392,2.29231,0.0608323,0.170496,2.33034,0.337746
562,18731.5,0.0454195,0.391703,2.2663,0.0200386,0.171113,2.30035,-0.0331069
563,18764.8,0.00677891,0.381536,2.21112,0.00306582,0.17087,2.2438,0.189767
564,18798.1,-0.122739,0.379793,2.21201,-0.0554308,0.169782,2.24773,-0.65292
564,18798.1,0.279193,0.460766,2.36246,0.117633,0.191319,2.42311,0.950339
565,18831.5,-0.137621,0.379972,2.21874,-0.0619474,0.169291,2.25524,-0.725721
565,18831.5,0.268204,0.460202,2.35621,0.113341,0.191679,2.41566,0.868614
566,18864.8,-0.160461,0.385138,2.25179,-0.0711391,0.168977,2.29012,-0.804932
566,18864.8,0.251175,0.462519,2.36299,0.105898,0.192234,2.4209,0.769376
567,18898.1,0.141907,0.445237,2.25106,0.0629567,0.194892,2.29906,0.373702
568,18931.4,0.115804,0.449733,2.27519,0.0508548,0.194907,2.3221,0.195611
569,18964.8,0.009447,0.435259,2.19298,0.00430781,0.19593,2.23578,-0.215984
570,18998.1,-0.0380461,0.442447,2.22215,-0.0171196,0.19651,2.26608,-0.248578
571,19031.4,-0.0515719,0.408147,2.05155,-0.0251327,0.196321,2.09239,-0.540263
572,19064.8,0.266553,0.421112,2.31795,0.114492,0.178563,2.37092,0.817489
573,19098.1,0.195263,0.408781,2.24014,0.0869458,0.179827,2.28549,0.564124
574,19131.4,0.15084,0.407514,2.23294,0.06745,0.180113,2.27482,0.398392
575,19164.8,0.131706,0.40617,2.22664,0.0590814,0.180122,2.26721,0.317143
576,19198.1,0.0231629,0.400933,2.18684,0.0105916,0.181316,2.22341,-0.243612
577,19231.4,-0.0228773,0.400973,2.18714,-0.0104595,0.181309,2.22371,0.31559
578,19264.7,-0.107211,0.399381,2.19262,-0.0488573,0.179962,2.23127,-0.542521
579,19298.1,-0.12967,0.350105,1.91348,-0.0676633,0.180561,1.94956,0.867334
580,19331.4,-0.214278,0.424168,2.36147,-0.0904913,0.177013,2.40882,-0.89912
581,19364.7,-0.215834,0.415478,2.31548,-0.092945,0.176795,2.36234,-0.955917
585,19498,-0.0749182,0.430354,2.20387,-0.0339808,0.192736,2.24675,-0.409043
586,19531.4,-0.192132,0.445039,2.29963,-0.0833556,0.190516,2.35016,-0.820853
586,19531.4,0.218827,0.386124,2.25007,0.0969483,0.169167,2.29343,0.729761
587,19564.7,-0.21704,0.44638,2.31951,-0.0932998,0.189314,2.37203,-0.958735
587,19564.7,0.187973,0.381229,2.21672,0.0845952,0.169715,2.2571,0.629464
588,19598,0.127296,0.396988,2.29529,0.0554029,0.171006,2.33285,0.281594
589,19631.4,0.0704283,0.396733,2.29493,0.030679,0.171103,2.33004,-0.0558021
590,19664.7,0.0204232,0.387152,2.24051,0.00911518,0.1711,2.2738,-0.110262
591,19698,-0.0355903,0.386062,2.23952,-0.0158906,0.170687,2.27283,-0.286273
592,19731.4,-0.0786542,0.380064,2.20871,-0.0355958,0.1703,2.24255,-0.475261
593,19764.7,-0.118165,0.377317,2.19747,-0.0537216,0.169806,2.23275,-0.660012
593,19764.7,0.288548,0.471887,2.42118,0.118617,0.191167,2.48355,0.951191
594,19798,-0.221607,0.412551,2.42481,-0.0911382,0.167837,2.46962,-1.04085
594,19798,0.177562,0.43705,2.22285,0.079711,0.19354,2.27235,0.537966
595,19831.3,0.126912,0.442553,2.23588,0.056701,0.195101,2.28279,0.310023
596,19864.7,0.0704421,0.440024,2.22052,0.0317126,0.195532,2.2648,-0.163072
597,19898,0.0614747,0.442979,2.23586,0.027488,0.19552,2.28014,-0.235752
598,19931.3,-0.0153897,0.436926,2.20142,-0.00699067,0.195924,2.24442,-0.217603
599,19964.7,-0.0341365,0.443206,2.23059,-0.0153026,0.196118,2.27445,-0.208626
600,19998,0.27879,0.427061,2.35893,0.11764,0.177889,2.41343,0.861905
601,20031.3,0.263739,0.422885,2.32472,0.112966,0.178818,2.37755,0.801426
602,20064.7,0.144967,0.407433,2.23301,0.0648293,0.180103,2.2745,0.3532
603,20098,0.0729895,0.388107,2.11103,0.0345615,0.18171,2.14765,-0.417036
604,20131.3,0.164204,0.304118,1.62447,0.100739,0.184151,1.66083,0.309142
605,20164.6,-0.0783322,0.403816,2.21391,-0.0353671,0.180306,2.2518,-0.398796
606,20198,-0.134349,0.41285,2.27168,-0.059072,0.179468,2.3128,-0.549363
607,20231.3,-0.169291,0.401819,2.22475,-0.0759479,0.178183,2.26707,-0.767171
608,20264.6,-0.204901,0.421445,2.34149,-0.0872862,0.177419,2.38793,-0.868413
609,20298,-0.214858,0.417601,2.32585,-0.0921169,0.176917,2.37279,-0.939865
610,20331.3,0.142626,0.43095,2.1996,0.0647512,0.193076,2.24595,0.419765
613,20431.3,-0.090629,0.433113,2.21762,-0.040845,0.192721,2.26133,-0.433804
614,20464.6,-0.108829,0.436857,2.23843,-0.04858,0.192518,2.28326,-0.455485
615,20498,-0.190968,0.447728,2.31317,-0.0823703,0.190559,2.36383,-0.807953
615,20498,0.218322,0.381498,2.22096,0.0979859,0.169311,2.26403,0.758268
616,20531.3,-0.206293,0.439822,2.27957,-0.0902506,0.189841,2.33076,-0.91738
617,20564.6,-0.212846,0.441583,2.29367,-0.0925318,0.189401,2.34547,-0.948848
617,20564.6,0.188207,0.377037,2.19235,0.0856373,0.1697,2.23248,0.651536
618,20597.9,0.135884,0.387727,2.24658,0.0604111,0.170596,2.28384,0.377821
619,20631.3,-0.00368814,0.381651,2.2118,-0.00166748,0.17087,2.24449,0.193064
620,20664.6,-0.022939,0.383296,2.22346,-0.0103164,0.170701,2.25637,-0.219334
621,20697.9,-0.115995,0.380478,2.21457,-0.0523303,0.169918,2.25,-0.63811
621,20697.9,0.289375,0.469875,2.41139,0.119432,0.191108,2.47372,0.974258
622,20731.3,-0.126564,0.32269,1.85951,-0.0679583,0.171435,1.89154,0.986386
622,20731.3,0.256059,0.461695,2.35802,0.108167,0.19225,2.4164,0.806869
623,20764.6,-0.173662,0.385466,2.25485,-0.0768655,0.168823,2.29414,-0.867104
623,20764.6,0.224847,0.439273,2.23693,0.100179,0.192957,2.29072,0.739503
624,20797.9,0.152017,0.429156,2.17117,0.0699021,0.194681,2.21839,0.498583
625,20831.2,0.103402,0.443621,2.24232,0.0460813,0.195115,2.28812,-0.294186
627,20897.9,-0.0114029,0.435617,2.1948,-0.00519539,0.195928,2.23764,-0.203038
628,20931.2,-0.0389108,0.441567,2.21556,-0.0175607,0.196696,2.25947,-0.302354
629,20964.6,-0.100072,0.442912,2.22084,-0.04503,0.196658,2.26678,-0.494084
630,20997.9,0.263696,0.417746,2.29967,0.114168,0.17855,2.35214,0.824202
631,21031.2,0.20765,0.404824,2.21991,0.0932687,0.179612,2.26605,0.638323
632,21064.6,0.157745,0.407725,2.23389,0.0704976,0.180092,2.27627,0.398908
634,21131.2,0.15876,0.296549,1.58333,0.0999355,0.184246,1.61867,0.350281
635,21164.5,0.01349,0.411319,2.24349,0.00601285,0.181322,2.28093,-0.0622262
636,21197.9,0.00287532,0.411468,2.24436,0.00128113,0.181321,2.28176,-0.0472467
637,21231.2,-0.0357608,0.40616,2.21777,-0.0161232,0.181108,2.25494,-0.288774
638,21264.5,-0.0819169,0.403724,2.21344,-0.0369921,0.180293,2.25144,-0.397828
639,21297.9,-0.217031,0.416741,2.32261,-0.0931724,0.176785,2.36966,-0.960562
639,21297.9,0.195248,0.426082,2.18901,0.0889593,0.191501,2.23862,0.624945
640,21331.2,0.157074,0.431363,2.20816,0.0710138,0.192446,2.25537,0.47697
645,21497.8,-0.0753844,0.428445,2.19455,-0.0343372,0.192696,2.23725,-0.391737
646,21531.2,0.243985,0.3974,2.32072,0.104748,0.168683,2.36711,0.810053
647,21564.5,-0.177566,0.440854,2.27089,-0.0780338,0.191178,2.32009,-0.755652
647,21564.5,0.235765,0.394016,2.30077,0.102116,0.168742,2.34614,0.786195
648,21597.8,0.138131,0.380478,2.20603,0.0625336,0.170465,2.24286,0.441297
649,21631.2,0.0986916,0.401412,2.32119,0.042492,0.171089,2.35771,-0.0977761
650,21664.5,0.0384695,0.389171,2.25171,0.0170829,0.171118,2.28542,-0.0274023
651,21697.8,-0.0274767,0.386947,2.24521,-0.0122373,0.170654,2.27848,-0.226617
653,21764.5,-0.118178,0.376065,2.19055,-0.0538969,0.169777,2.22574,-0.673015
653,21764.5,0.288389,0.472327,2.42298,0.118465,0.191206,2.48537,0.944547
654,21797.8,-0.165575,0.389002,2.2743,-0.0726747,0.168965,2.31326,-0.809561
654,21797.8,0.243878,0.455618,2.32593,0.10447,0.192408,2.38265,0.755922
655,21831.1,-0.202834,0.394698,2.31813,-0.0872767,0.168018,2.36022,-0.997749
655,21831.1,0.186939,0.425688,2.16412,0.0861674,0.19352,2.2135,0.637983
656,21864.5,-0.227564,0.423544,2.49104,-0.0911002,0.167731,2.53702,-1.02043
